C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_56_440.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_56_440.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_56_440.jpg, 0, 0, 0, 8.239388E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_56_540.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_56_540.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_56_540.jpg, 0, 0, 0, 8.357756E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_56_645.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_56_645.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_56_645.jpg, 0, 0, 0, 8.326903E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_56_750.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_56_750.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_56_750.jpg, 0, 0, 0, 8.247639E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_56_853.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_56_853.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_56_853.jpg, 0, 0, 0, 8.276495E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_56_960.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_56_960.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_56_960.jpg, 0, 0, 0, 8.277257E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_57_067.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_57_067.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_57_067.jpg, 0, 0, 0, 8.25252E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_57_168.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_57_168.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_57_168.jpg, 0, 0, 0, 8.297645E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_57_273.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_57_273.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_57_273.jpg, 0, 0, 0, 8.257581E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_57_377.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_57_377.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_57_377.jpg, 0, 0, 0, 8.277037E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_57_479.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_57_479.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_57_479.jpg, 0, 0, 0, 8.213755E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_57_585.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_57_585.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_57_585.jpg, 0, 0, 0, 8.464947E-05
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_57_689.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_57_689.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_57_689.jpg, 0, 0.2637852, 0, 0.2659114
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_57_796.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_57_796.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_57_796.jpg, 0, 0.6318101, 0, 0.9056699
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_57_903.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_57_903.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_57_903.jpg, 0, 0.9267825, 0, 1.954712
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_010.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_010.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_010.jpg, 0, 1, 0, 3.143882
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_119.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_119.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_119.jpg, 0, 1, 0, 4.549543
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_225.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_225.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_225.jpg, 0, 1, 0, 5.709877
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_332.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_332.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_332.jpg, 0, 1, 0, 7.087548
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_432.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_432.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_432.jpg, 0, 1, 0, 8.223358
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_532.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_532.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_532.jpg, 0, 1, 0, 9.348113
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_633.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_633.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_633.jpg, 0, 1, 0, 10.46186
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_735.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_735.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_735.jpg, 0, 1, 0, 11.66316
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_838.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_838.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_838.jpg, 0, 1, 0, 12.63957
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_58_940.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_58_940.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_58_940.jpg, 0, 1, 0, 13.81058
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_039.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_039.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_039.jpg, -0.2812914, 1, 0, 14.56569
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_146.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_146.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_146.jpg, 0, 1, 0, 15.95003
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_246.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_246.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_246.jpg, 0, 1, 0, 16.75316
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_346.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_346.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_346.jpg, 0, 1, 0, 18.0113
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_455.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_455.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_455.jpg, 0, 1, 0, 19.22586
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_555.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_555.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_555.jpg, 0, 1, 0, 20.11942
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_663.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_663.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_663.jpg, 0, 1, 0, 21.21732
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_769.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_769.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_769.jpg, 0, 1, 0, 22.15792
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_872.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_872.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_872.jpg, 0, 1, 0, 23.35316
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_50_59_974.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_50_59_974.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_50_59_974.jpg, 0, 1, 0, 24.33461
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_00_078.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_00_078.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_00_078.jpg, -0.1601091, 1, 0, 25.24004
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_00_188.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_00_188.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_00_188.jpg, 0, 1, 0, 26.18999
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_00_288.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_00_288.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_00_288.jpg, 0, 1, 0, 27.13391
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_00_388.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_00_388.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_00_388.jpg, 0, 1, 0, 28.06919
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_00_497.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_00_497.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_00_497.jpg, 0, 1, 0, 29.17923
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_00_602.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_00_602.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_00_602.jpg, 0, 1, 0, 30.09404
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_00_710.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_00_710.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_00_710.jpg, 0, 1, 0, 30.19027
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_00_818.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_00_818.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_00_818.jpg, 0, 1, 0, 30.19028
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_00_921.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_00_921.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_00_921.jpg, 0, 1, 0, 30.19029
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_029.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_029.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_029.jpg, 0, 1, 0, 30.19025
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_134.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_134.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_134.jpg, 0, 1, 0, 30.19044
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_235.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_235.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_235.jpg, 0, 1, 0, 30.19021
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_341.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_341.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_341.jpg, -0.1890876, 1, 0, 30.18204
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_447.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_447.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_447.jpg, 0, 1, 0, 30.18997
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_554.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_554.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_554.jpg, 0, 1, 0, 30.19026
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_663.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_663.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_663.jpg, 0, 1, 0, 30.19031
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_769.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_769.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_769.jpg, 0, 1, 0, 30.1903
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_874.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_874.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_874.jpg, 0, 1, 0, 30.19027
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_01_977.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_01_977.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_01_977.jpg, 0, 1, 0, 30.19029
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_02_080.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_02_080.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_02_080.jpg, 0, 1, 0, 30.19026
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_02_188.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_02_188.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_02_188.jpg, 0, 1, 0, 30.19035
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_02_296.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_02_296.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_02_296.jpg, 0, 1, 0, 30.19028
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_02_402.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_02_402.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_02_402.jpg, 0, 1, 0, 30.19033
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_02_511.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_02_511.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_02_511.jpg, -0.09132481, 1, 0, 30.1897
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_02_618.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_02_618.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_02_618.jpg, 0, 1, 0, 30.19018
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_02_719.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_02_719.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_02_719.jpg, 0, 1, 0, 30.19054
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_02_824.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_02_824.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_02_824.jpg, 0, 1, 0, 30.19034
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_02_924.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_02_924.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_02_924.jpg, 0, 1, 0, 30.19032
C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\center_2020_06_01_20_51_03_028.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\left_2020_06_01_20_51_03_028.jpg, C:\Users\hunul\Desktop\Autonomous driving related\Udacity sim data\IMG\right_2020_06_01_20_51_03_028.jpg, 0, 1, 0, 30.1903
